,App Name,Description,Bot Number,Count
155,32,Meet Real-life Doctors Chris & Xand as they take kids on a scientific journey of how the human body works! A show that is both fun & educational for your little one!,M3B023BB3,0.0
156,26,Enjoy a collection of hand-picked rhymes & children- friendly songs for your little one! Let's get ready for some Itsy-Bitsy fun!,M3B023BB3,1.0
157,12,"Help build your child's critical thinking & creative skills in the most entertaining way! This app plays award-winning tv shows & documentaries for kids covering topics such as science, nature, history, art, technology, social-emotional learning etc. With 13000+ hours of unique shows, your kid is sure to learn great things while having the best time!",M3B023BB3,1.0
158,23,"Take your kid's playful learning to a whole new level through a collection of videos, games and audios from Lingokids! Whether you want your kid to brush up on their English vocabulary, numbers, or just have a good old boogie - we've got you covered!",M3B023BB3,1.0
159,21,"Kidoodle.TV is a premiere streaming service devoted to providing safe, engaging, and inspiring experiences for children. With an extensive content library featuring popular TV shows, educational and entertaining programming, gaming content and more. Find the peace-of-mind knowing your kids are safe with Kidoodle.",M3B023BB3,1.0
160,8,"An artist lives a 1000 lives! Painting can be a very soothing & calming activity for kids! This app has 700 pages with coloring themes such as magic, monsters, glitter, animation & many more!",M3B023BB3,1.0
161,8,"An artist lives a 1000 lives! Painting can be a very soothing & calming activity for kids! This app has 700 pages with coloring themes such as magic, monsters, glitter, animation & many more!",M3B02809E,0.0
162,39,"Start smart is a new-age classroom for beginners, with colorful images, animations, sounds, music & voice narration! This app offers over 275 educational games, covers English, Math, Science & Geography in a super interesting & fun way and lays the perfect learning foundation for your little one!",M3B02809E,0.0
163,26,Enjoy a collection of hand-picked rhymes & children- friendly songs for your little one! Let's get ready for some Itsy-Bitsy fun!,M3B02809E,0.0
164,44,Entertain your child with animal sounds! This app comprises of various animal sounds which will help your child in understanding our fellow earthlings in a much better way.,M3B02809E,0.0
165,27,"A robot with feelings is a rare sight! With our Mikojis app, Miko expresses all its emotions through the cutest emojis. Miko can go crazy! It can blush, snore, smirk & yawn too. There are 18 Mikojis through which Miko interacts with the child's ever-changing moods!",M3B02809E,0.0
166,13,Welcome to one of our funnest talents! Play any song on your phone/device & open this app. Miko detects the changing beat of the song and dances with the coolest moves! You will also find preset dance routines for your child to groove to! Party On!,M3B02809E,0.0
167,7,"We are living in a highly technological world! Introduce your kids to the world of coding with our Google award winning app! With over 1000 levels, this app teaches the basics of programming through creative & interesting games to ensure fun & effective learning!",M3B02809E,1.0
168,23,"Take your kid's playful learning to a whole new level through a collection of videos, games and audios from Lingokids! Whether you want your kid to brush up on their English vocabulary, numbers, or just have a good old boogie - we've got you covered!",M3B02809E,1.0
169,28,A digital scrapbook of sweet memories! Moments showcases a gallery of all the photos and videos captured by the child through the camera on Miko.,M3B02809E,1.0
170,5,The 2 Megapixel camera captures sweet moments of kids playing with Miko 3! The timer functionality lets the child record one minute long videos & take wonderful pictures as well!,M3B02809E,1.0
171,21,"Kidoodle.TV is a premiere streaming service devoted to providing safe, engaging, and inspiring experiences for children. With an extensive content library featuring popular TV shows, educational and entertaining programming, gaming content and more. Find the peace-of-mind knowing your kids are safe with Kidoodle.",M3B02809E,1.0
172,37,"Miko 'walks the walk & talks the talk' in style! With our new AI feature, let Miko stroll around the house as it greets people without toppling over edges! Kids will love following Miko around!",M3B02809E,1.0
173,13,Welcome to one of our funnest talents! Play any song on your phone/device & open this app. Miko detects the changing beat of the song and dances with the coolest moves! You will also find preset dance routines for your child to groove to! Party On!,M3B03053B,0.0
174,5,The 2 Megapixel camera captures sweet moments of kids playing with Miko 3! The timer functionality lets the child record one minute long videos & take wonderful pictures as well!,M3B03053B,0.0
175,20,"Bond with your kids with this award winning story-telling app! The app comes with a ton of exciting stories such as fairytales, Aesop's fables, bedtime stories, moral & ethic learning stories & a lot more!",M3B03053B,0.0
176,42,"A collection of digital comic books with sounds and pictures that enhance the whole story telling experience! Teach your kids good morals, values, ethics & kindness through Ting Ting Tales. This can be a great bedtime routine for your little one!",M3B03053B,0.0
177,19,Set Miko free! Miko strolls around the house & greets people on its way with some music & dance! It's like having a new member in the family!,M3B03053B,0.0
178,21,"Kidoodle.TV is a premiere streaming service devoted to providing safe, engaging, and inspiring experiences for children. With an extensive content library featuring popular TV shows, educational and entertaining programming, gaming content and more. Find the peace-of-mind knowing your kids are safe with Kidoodle.",M3B03053B,0.0
179,41,XOXO! This game gives a modern twist to its classic counterpart with introduction of themes related to magic and aliens! Watch your little one improve their logical thinking and problem solving skills through Tic Tac Toe!,M3B03053B,0.0
180,17,"The Fight Viruses app is a 10-level innovative match-up game. It teaches kids about health, sanitisation & cleanliness. It also teaches best practices & precautionary measures one should take against virus infections.",M3B03053B,0.0
181,35,Help improve your child's image recognition and hand-eye coordination skill with puzzles! It gets your child to unscramble an image from upto 30 different pieces into 1 recognizable image! Scramble & Unscramble dozens of images with Puzzle Time!,M3B03053B,0.0
182,38,"Spellings can be very challenging. However, Spell Master makes learning super fun! It teaches spellings in a quizzical manner to keep the child engaged and entertained! Categorized into Beginner, Intermediate and Advanced, this game caters to all!",M3B03053B,0.0
